,Norm True,Norm Predicted
354,0.632,0.537
355,0.633,0.537
356,0.634,0.537
357,0.637,0.537
358,0.64,0.537
359,0.646,0.537
360,0.647,0.537
361,0.649,0.537
362,0.653,0.537
363,0.656,0.537
364,0.658,0.537
365,0.661,0.537
366,0.662,0.537
367,0.665,0.537
368,0.67,0.537
369,0.674,0.537
370,0.675,0.537
371,0.677,0.537
372,0.682,0.537
373,0.683,0.537
374,0.686,0.537
375,0.691,0.537
376,0.693,0.537
377,0.698,0.537
378,0.698,0.537
379,0.701,0.537
380,0.702,0.537
381,0.702,0.537
382,0.704,0.537
383,0.708,0.537
384,0.711,0.537
385,0.715,0.537
386,0.717,0.537
387,0.72,0.537
388,0.723,0.537
389,0.724,0.537
390,0.725,0.537
391,0.729,0.537
392,0.729,0.537
393,0.73,0.537
394,0.732,0.537
395,0.733,0.537
396,0.734,0.537
397,0.738,0.537
398,0.74,0.537
399,0.741,0.537
400,0.741,0.537
401,0.743,0.537
402,0.745,0.537
403,0.752,0.537
404,0.755,0.537
405,0.756,0.537
406,0.759,0.537
407,0.761,0.537
408,0.762,0.537
409,0.762,0.537
410,0.765,0.537
411,0.767,0.537
412,0.77,0.537
413,0.771,0.537
414,0.774,0.537
415,0.777,0.537
416,0.78,0.537
417,0.784,0.537
418,0.786,0.537
419,0.789,0.537
420,0.794,0.537
421,0.796,0.537
422,0.797,0.537
423,0.799,0.537
424,0.803,0.537
425,0.807,0.537
426,0.809,0.537
427,0.812,0.537
428,0.818,0.537
429,0.821,0.537
430,0.824,0.537
431,0.829,0.537
432,0.829,0.537
433,0.831,0.537
434,0.835,0.537
435,0.836,0.537
436,0.838,0.537
437,0.84,0.537
438,0.842,0.537
439,0.845,0.537
440,0.846,0.537
441,0.847,0.537
442,0.848,0.537
443,0.849,0.537
444,0.852,0.537
445,0.855,0.537
446,0.856,0.537
447,0.858,0.537
448,0.858,0.537
449,0.858,0.537
450,0.858,0.537
451,0.859,0.537
452,0.86,0.537
453,0.861,0.537
454,0.861,0.537
455,0.861,0.537
456,0.862,0.537
457,0.862,0.537
458,0.863,0.537
459,0.863,0.537
460,0.864,0.537
461,0.864,0.537
462,0.864,0.537
463,0.865,0.537
464,0.865,0.537
465,0.865,0.537
466,0.865,0.537
467,0.864,0.537
468,0.864,0.537
469,0.864,0.537
470,0.863,0.537
471,0.862,0.537
472,0.86,0.537
473,0.858,0.537
474,0.858,0.537
475,0.857,0.537
476,0.857,0.537
477,0.856,0.537
478,0.855,0.537
479,0.854,0.537
480,0.853,0.537
481,0.853,0.537
482,0.852,0.537
483,0.852,0.537
484,0.852,0.537
485,0.851,0.537
486,0.85,0.537
487,0.85,0.537
488,0.848,0.537
489,0.847,0.537
490,0.846,0.537
491,0.845,0.537
492,0.843,0.537
493,0.838,0.537
494,0.838,0.537
495,0.837,0.537
496,0.835,0.537
497,0.834,0.537
498,0.832,0.537
499,0.83,0.537
500,0.829,0.537
501,0.828,0.537
502,0.825,0.537
503,0.823,0.537
504,0.822,0.537
505,0.821,0.537
506,0.82,0.537
507,0.817,0.537
508,0.816,0.537
509,0.815,0.537
510,0.812,0.537
511,0.809,0.537
512,0.805,0.537
513,0.801,0.537
514,0.798,0.537
515,0.793,0.537
516,0.79,0.537
517,0.784,0.537
518,0.779,0.537
519,0.775,0.537
520,0.773,0.537
521,0.767,0.537
522,0.765,0.537
523,0.764,0.537
524,0.762,0.537
525,0.76,0.537
526,0.757,0.537
527,0.752,0.537
528,0.751,0.537
529,0.749,0.537
530,0.745,0.537
531,0.741,0.537
532,0.738,0.537
533,0.736,0.537
534,0.731,0.537
535,0.731,0.537
536,0.729,0.537
537,0.726,0.537
538,0.724,0.537
539,0.722,0.537
540,0.72,0.537
541,0.716,0.537
542,0.712,0.537
543,0.707,0.537
544,0.704,0.537
545,0.697,0.537
546,0.693,0.537
547,0.692,0.537
548,0.691,0.537
549,0.686,0.537
550,0.685,0.537
551,0.682,0.537
552,0.678,0.537
553,0.677,0.537
554,0.673,0.537
555,0.669,0.537
556,0.667,0.537
557,0.662,0.537
558,0.657,0.537
559,0.652,0.537
560,0.651,0.537
561,0.65,0.537
562,0.648,0.537
563,0.646,0.537
564,0.643,0.537
565,0.641,0.537
566,0.637,0.537
567,0.636,0.537
568,0.633,0.537
569,0.631,0.537
570,0.629,0.537
571,0.627,0.537
572,0.625,0.537
573,0.621,0.537
574,0.619,0.537
575,0.619,0.537
576,0.616,0.537
577,0.611,0.537
578,0.609,0.537
579,0.607,0.537
580,0.604,0.537
581,0.603,0.537
582,0.603,0.537
583,0.603,0.537
584,0.603,0.537
585,0.604,0.537
586,0.604,0.537
587,0.604,0.537
588,0.604,0.537
589,0.602,0.537
590,0.602,0.537
591,0.601,0.537
592,0.6,0.537
593,0.599,0.537
594,0.598,0.537
595,0.597,0.537
596,0.596,0.537
597,0.595,0.537
598,0.594,0.537
599,0.594,0.537
600,0.594,0.537
601,0.593,0.537
602,0.593,0.537
603,0.593,0.537
604,0.593,0.537
605,0.594,0.537
606,0.595,0.537
607,0.595,0.537
608,0.595,0.537
609,0.594,0.537
610,0.594,0.537
611,0.594,0.537
612,0.594,0.537
613,0.594,0.537
614,0.594,0.537
615,0.593,0.537
616,0.593,0.537
617,0.593,0.537
618,0.592,0.537
619,0.591,0.537
620,0.59,0.537
621,0.589,0.537
622,0.586,0.537
623,0.586,0.537
624,0.586,0.537
625,0.585,0.537
626,0.584,0.537
627,0.584,0.537
628,0.583,0.537
629,0.582,0.537
630,0.581,0.537
631,0.58,0.537
632,0.58,0.537
633,0.579,0.537
634,0.579,0.537
635,0.579,0.537
636,0.579,0.537
637,0.579,0.537
638,0.578,0.537
639,0.578,0.537
640,0.578,0.537
641,0.577,0.537
642,0.577,0.537
643,0.577,0.537
644,0.577,0.537
645,0.576,0.537
646,0.576,0.537
647,0.577,0.537
648,0.576,0.537
649,0.575,0.537
650,0.574,0.537
651,0.574,0.537
652,0.572,0.537
653,0.571,0.537
654,0.569,0.537
655,0.568,0.537
656,0.564,0.537
657,0.563,0.537
658,0.562,0.537
659,0.562,0.537
660,0.561,0.537
661,0.561,0.537
662,0.56,0.537
663,0.56,0.537
664,0.559,0.537
665,0.559,0.537
666,0.559,0.537
667,0.559,0.537
668,0.559,0.537
669,0.558,0.537
670,0.558,0.537
671,0.557,0.537
672,0.557,0.537
673,0.556,0.537
674,0.556,0.537
675,0.556,0.537
676,0.556,0.537
677,0.555,0.537
678,0.554,0.537
679,0.554,0.537
680,0.553,0.537
681,0.553,0.537
682,0.553,0.537
683,0.552,0.537
684,0.552,0.537
685,0.552,0.537
686,0.554,0.537
687,0.555,0.537
688,0.557,0.537
689,0.557,0.537
690,0.559,0.537
691,0.562,0.537
692,0.565,0.537
693,0.567,0.537
694,0.569,0.537
695,0.57,0.537
696,0.57,0.537
697,0.571,0.537
698,0.575,0.537
699,0.577,0.537
700,0.58,0.537
701,0.581,0.537
702,0.582,0.537
703,0.583,0.537
704,0.584,0.537
705,0.585,0.537
706,0.587,0.537
707,0.588,0.537
708,0.593,0.537
709,0.595,0.537
710,0.598,0.537
711,0.599,0.537
712,0.6,0.537
713,0.602,0.537
714,0.605,0.537
715,0.607,0.537
716,0.609,0.537
717,0.613,0.537
718,0.615,0.537
719,0.617,0.537
720,0.62,0.537
721,0.621,0.537
722,0.622,0.537
723,0.623,0.537
724,0.625,0.537
725,0.628,0.537
726,0.628,0.537
727,0.629,0.537
728,0.634,0.537
729,0.637,0.537
730,0.638,0.537
731,0.642,0.537
732,0.643,0.537
733,0.646,0.537
734,0.651,0.537
735,0.653,0.537
736,0.654,0.537
737,0.654,0.537
738,0.658,0.537
739,0.661,0.537
740,0.663,0.537
741,0.665,0.537
742,0.668,0.537
743,0.672,0.537
744,0.673,0.537
745,0.676,0.537
746,0.679,0.537
747,0.68,0.537
748,0.681,0.537
749,0.684,0.537
750,0.685,0.537
751,0.687,0.537
752,0.687,0.537
753,0.69,0.537
754,0.691,0.537
755,0.696,0.537
756,0.702,0.537
757,0.708,0.537
758,0.711,0.537
759,0.711,0.537
760,0.713,0.537
761,0.715,0.537
762,0.718,0.537
763,0.72,0.537
764,0.721,0.537
765,0.722,0.537
766,0.726,0.537
767,0.73,0.537
768,0.733,0.537
769,0.735,0.537
770,0.736,0.537
771,0.737,0.537
772,0.744,0.537
773,0.752,0.537
774,0.754,0.537
775,0.755,0.537
776,0.757,0.537
777,0.759,0.537
778,0.762,0.537
779,0.766,0.537
780,0.768,0.537
781,0.77,0.537
782,0.775,0.537
783,0.779,0.537
784,0.784,0.537
785,0.787,0.537
786,0.789,0.537
787,0.793,0.537
788,0.796,0.537
789,0.801,0.537
790,0.802,0.537
791,0.805,0.537
792,0.809,0.537
793,0.812,0.537
794,0.816,0.537
795,0.819,0.537
796,0.821,0.537
797,0.822,0.537
798,0.824,0.537
799,0.825,0.537
